id,ranking,club name,country,league,stadium,formation_preference,playing_style,market_budget,salary_budget,transfer_history,avg_transfer_fee_paid,avg_contract_length,verified_status,recruitment_priority,scouting_focus,profile_rating,sponsorship_deals,social_media_links
C-138,798,Colombe du Dja et Lobo,Cameroon,Elite One,Olembe Stadium,'3-3-3-1',Possession Control,1055197000.0,422078800.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_829"", ""fee"": 552316.38, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_631"", ""fee"": 4807493.11, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_810"", ""fee"": 2478510.28, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_669"", ""fee"": 4811957.7, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_604"", ""fee"": 360730.14, ""type"": ""In""}], ""total_spend"": 6143051.1, ""total_income"": 5499003.99}",385929.7697879475,4 years,True,Proven professionals,Under-23 talents,1.21,"{""kit_sponsor"": ""Kappa"", ""main_sponsor"": ""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"", ""value"": ""644980 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_5020"", ""twitter"": ""twitter.com/club_8222"", ""instagram"": ""instagram.com/club_5983""}"
C-139,2082,Cosmos de Bafia,Cameroon,Elite Two,Olembe Stadium,'4-3-3',Wing Play,729327000.0,291730800.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_488"", ""fee"": 4846019.41, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_76"", ""fee"": 4250728.34, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_971"", ""fee"": 4216227.35, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_142"", ""fee"": 2612431.2, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_620"", ""fee"": 2809115.55, ""type"": ""In""}], ""total_spend"": 2443846.42, ""total_income"": 1465153.81}",416215.2111582605,2 years,True,Young prospects,European market,6.71,"{""kit_sponsor"": ""Kappa"", ""main_sponsor"": ""Carrefour"", ""value"": ""863337 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_5651"", ""twitter"": ""twitter.com/club_2990"", ""instagram"": ""instagram.com/club_1467""}"
C-140,367,Coton Sport,Cameroon,Elite One,Olembe Stadium,'3-4-2-1',East African Speed,988864000.0,395545600.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_921"", ""fee"": 1514426.81, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_216"", ""fee"": 795019.61, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_69"", ""fee"": 3402789.02, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_66"", ""fee"": 3034528.01, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_679"", ""fee"": 2097743.25, ""type"": ""In""}], ""total_spend"": 9710781.08, ""total_income"": 3284554.69}",438639.35012090736,2 years,True,Young prospects,Established professionals,5.62,"{""kit_sponsor"": ""Local Brand"", ""main_sponsor"": ""Adidas"", ""value"": ""574498 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_3676"", ""twitter"": ""twitter.com/club_8801"", ""instagram"": ""instagram.com/club_4543""}"
C-141,217,CR Belouizdad,Algeria,Ligue Professionnelle 2,Stade 5 Juillet 1962,'4-3-1-2',Wing Play,533161000.0,213264400.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_731"", ""fee"": 2273662.35, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_69"", ""fee"": 3474416.06, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_501"", ""fee"": 460290.32, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_237"", ""fee"": 1667133.82, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_78"", ""fee"": 2525263.74, ""type"": ""Out""}], ""total_spend"": 5415694.15, ""total_income"": 5354533.69}",355425.91240942443,4 years,True,Local talent,Local academy,8.57,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Orange"", ""value"": ""465517 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_5952"", ""twitter"": ""twitter.com/club_1877"", ""instagram"": ""instagram.com/club_6843""}"
C-142,2315,Cranborne Bullets FC,Zimbabwe,Zimbabwe Premier Soccer League,National Sports Stadium,'4-1-3-2',West African Power,24115654000.0,9646261600.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_660"", ""fee"": 403546.57, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_712"", ""fee"": 363260.09, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_456"", ""fee"": 926809.8, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_702"", ""fee"": 2141274.72, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_563"", ""fee"": 2437013.24, ""type"": ""In""}], ""total_spend"": 1790588.38, ""total_income"": 6610443.57}",498293.9538289533,4 years,True,Academy graduates,Young talents,1.91,"{""kit_sponsor"": ""Adidas"", ""main_sponsor"": ""Nike"", ""value"": ""438346 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_1310"", ""twitter"": ""twitter.com/club_8800"", ""instagram"": ""instagram.com/club_4233""}"
C-143,2034,Crown FC,Nigeria,Nigeria National League,Moshood Abiola National Stadium,'3-3-3-1',Defensive Solidarity,912702000.0,365080800.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_568"", ""fee"": 1361525.49, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_289"", ""fee"": 3956132.43, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_429"", ""fee"": 2329755.0, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_132"", ""fee"": 3717004.11, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_499"", ""fee"": 3937782.12, ""type"": ""Out""}], ""total_spend"": 7606817.95, ""total_income"": 2901082.39}",733451.4385002992,2 years,False,Proven professionals,Established professionals,0.51,"{""kit_sponsor"": ""Local Brand"", ""main_sponsor"": ""BMW"", ""value"": ""583622 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_1103"", ""twitter"": ""twitter.com/club_5901"", ""instagram"": ""instagram.com/club_2025""}"
C-144,520,CS Constantine,Algeria,Ligue Professionnelle 2,Stade 5 Juillet 1962,'4-5-1',Tiki-Taka Adaptation,381019000.0,152407600.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_403"", ""fee"": 1920152.19, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_934"", ""fee"": 1359774.96, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_256"", ""fee"": 4817304.08, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_355"", ""fee"": 3164481.91, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_63"", ""fee"": 762051.88, ""type"": ""Out""}], ""total_spend"": 8748064.06, ""total_income"": 7847240.08}",746694.6017761322,3 years,True,International players,Under-23 talents,6.55,"{""kit_sponsor"": ""Le Coq Sportif"", ""main_sponsor"": ""BMW"", ""value"": ""392457 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_8642"", ""twitter"": ""twitter.com/club_2998"", ""instagram"": ""instagram.com/club_1966""}"
C-145,2013,CS Hammam-Lif,Tunisia,Tunisian Ligue 2,Stade Olympique de Rades,'3-6-1',Possession Control,11223000.0,4489200.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_416"", ""fee"": 1779706.3, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_198"", ""fee"": 4822999.01, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_35"", ""fee"": 4420685.22, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_300"", ""fee"": 4352235.46, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_40"", ""fee"": 1843981.26, ""type"": ""Out""}], ""total_spend"": 3499026.55, ""total_income"": 1000750.58}",887723.1796595743,3 years,True,Academy graduates,South American prospects,4.59,"{""kit_sponsor"": ""New Balance"", ""main_sponsor"": ""Ooredoo"", ""value"": ""845458 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_7353"", ""twitter"": ""twitter.com/club_5463"", ""instagram"": ""instagram.com/club_4406""}"
C-146,346,CS Sfaxien,Tunisia,Tunisian Ligue 2,Stade Olympique de Rades,'4-2-4',Direct Play,6243000.0,2497200.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_330"", ""fee"": 1065058.2, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_784"", ""fee"": 4098567.88, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_7"", ""fee"": 1611104.39, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_210"", ""fee"": 4436317.41, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_919"", ""fee"": 1465060.42, ""type"": ""In""}], ""total_spend"": 3299074.47, ""total_income"": 4145353.98}",782177.1601790843,4 years,True,Local talent,Young talents,4.13,"{""kit_sponsor"": ""Kappa"", ""main_sponsor"": ""Adidas"", ""value"": ""952148 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_3686"", ""twitter"": ""twitter.com/club_3027"", ""instagram"": ""instagram.com/club_8535""}"
C-147,1765,Dan Kassawa,Niger,Niger Premier League,Stade General Seyni Kountche,'5-2-3',Defensive Structure,2839860000.0,1135944000.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_24"", ""fee"": 3760632.07, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_45"", ""fee"": 105240.75, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_555"", ""fee"": 1572471.86, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_664"", ""fee"": 633514.64, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_34"", ""fee"": 909642.17, ""type"": ""In""}], ""total_spend"": 4246248.54, ""total_income"": 7639614.97}",633894.7451161327,3 years,False,Experienced players,Established professionals,8.57,"{""kit_sponsor"": ""Local Brand"", ""main_sponsor"": ""Pepsi"", ""value"": ""126444 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_8812"", ""twitter"": ""twitter.com/club_6023"", ""instagram"": ""instagram.com/club_9626""}"
C-148,2482,Debo Club,Mali,Malian Premiere Division,Stade 26 Mars,'3-5-2',Physical Power Play,850666000.0,340266400.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_690"", ""fee"": 2018202.92, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_71"", ""fee"": 1841467.88, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_674"", ""fee"": 260553.38, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_588"", ""fee"": 3760070.06, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_511"", ""fee"": 1617669.11, ""type"": ""Out""}], ""total_spend"": 6282264.11, ""total_income"": 4385470.61}",895231.2251778541,2 years,True,Experienced players,Under-23 talents,9.69,"{""kit_sponsor"": ""Local Brand"", ""main_sponsor"": ""D\u00e9lice"", ""value"": ""469752 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_8074"", ""twitter"": ""twitter.com/club_4898"", ""instagram"": ""instagram.com/club_3128""}"
C-149,1399,Delta Force FC,Nigeria,Nigeria Professional Football League,Moshood Abiola National Stadium,'3-4-3',Low Block Counter,2006318000.0,802527200.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_829"", ""fee"": 2165332.16, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_460"", ""fee"": 3559950.41, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_139"", ""fee"": 3808164.68, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_854"", ""fee"": 286668.4, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_871"", ""fee"": 4569849.46, ""type"": ""Out""}], ""total_spend"": 4233428.05, ""total_income"": 5574299.51}",500481.9830496087,3 years,False,Proven professionals,Asian market,3.88,"{""kit_sponsor"": ""Joma"", ""main_sponsor"": ""BIAT Bank"", ""value"": ""858965 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_6482"", ""twitter"": ""twitter.com/club_6762"", ""instagram"": ""instagram.com/club_1978""}"
C-150,1563,Denguele Sport,Ivory Coast,Ligue 1,Stade Olympique Alassane Ouattara,'4-3-1-2',Defensive Structure,1953099000.0,781239600.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_222"", ""fee"": 1897114.27, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_205"", ""fee"": 3605792.99, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_356"", ""fee"": 1429713.28, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_830"", ""fee"": 2197307.41, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_313"", ""fee"": 1693958.59, ""type"": ""Out""}], ""total_spend"": 5324440.52, ""total_income"": 4497261.51}",426662.399207598,4 years,True,International players,Local academy,9.12,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Turkish Airlines"", ""value"": ""344377 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_4217"", ""twitter"": ""twitter.com/club_6213"", ""instagram"": ""instagram.com/club_2365""}"
C-151,1351,Desportivo Da Huila,Angola,Girabola,Estadio 11 de Novembro,'4-3-2-1',High Press,3221773000.0,1288709200.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_162"", ""fee"": 3456425.9, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_190"", ""fee"": 884387.88, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_663"", ""fee"": 2006695.44, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_298"", ""fee"": 4089806.99, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_685"", ""fee"": 2800235.59, ""type"": ""In""}], ""total_spend"": 1487962.64, ""total_income"": 1978081.44}",751799.0841553867,2 years,True,Academy graduates,European market,3.98,"{""kit_sponsor"": ""Under Armour"", ""main_sponsor"": ""Magasin G\u00e9n\u00e9ral"", ""value"": ""758830 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_9486"", ""twitter"": ""twitter.com/club_7829"", ""instagram"": ""instagram.com/club_2730""}"
C-152,2204,Diaraf,Senegal,Senegal Premier League,Stade Abdoulaye Wade,'5-3-2',Possession Control,2792191000.0,1116876400.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_162"", ""fee"": 4147920.47, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_581"", ""fee"": 1793883.78, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_85"", ""fee"": 1307120.88, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_635"", ""fee"": 2188838.76, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_519"", ""fee"": 641918.04, ""type"": ""Out""}], ""total_spend"": 9426395.47, ""total_income"": 6025297.99}",338312.4438734666,2 years,True,Local talent,Established professionals,0.55,"{""kit_sponsor"": ""Mizuno"", ""main_sponsor"": ""Coca-Cola"", ""value"": ""750986 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_1699"", ""twitter"": ""twitter.com/club_9417"", ""instagram"": ""instagram.com/club_8648""}"
C-153,928,Difaa El Jadida,Morocco,Botola Pro,Stade Mohammed V,'4-4-2',Direct Play,45882000.0,18352800.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_728"", ""fee"": 2777022.19, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_245"", ""fee"": 2901979.81, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_957"", ""fee"": 353843.99, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_610"", ""fee"": 4944426.66, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_678"", ""fee"": 1822620.15, ""type"": ""In""}], ""total_spend"": 6364746.04, ""total_income"": 4524660.46}",405885.6128510776,2 years,False,Young prospects,Young talents,2.01,"{""kit_sponsor"": ""Macron"", ""main_sponsor"": ""BMW"", ""value"": ""338058 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_9638"", ""twitter"": ""twitter.com/club_5327"", ""instagram"": ""instagram.com/club_1502""}"
C-154,396,Djoliba AC,Mali,Malian Premiere Division,Stade 26 Mars,'4-3-1-2',Defensive Solidarity,2534346000.0,1013738400.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_728"", ""fee"": 366435.18, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_942"", ""fee"": 2185348.01, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_391"", ""fee"": 3485005.17, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_65"", ""fee"": 3163661.3, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_526"", ""fee"": 3769731.49, ""type"": ""In""}], ""total_spend"": 5733783.86, ""total_income"": 5382540.76}",506720.8749957731,3 years,True,Young prospects,African talents,3.71,"{""kit_sponsor"": ""Under Armour"", ""main_sponsor"": ""Samsung"", ""value"": ""157563 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_8354"", ""twitter"": ""twitter.com/club_8509"", ""instagram"": ""instagram.com/club_3858""}"
C-155,376,Dolphins FC,Nigeria,Nigeria Professional Football League,Moshood Abiola National Stadium,'4-3-1-2',Physical Power Play,1960266000.0,784106400.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_77"", ""fee"": 3715383.89, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_812"", ""fee"": 2768395.67, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_818"", ""fee"": 1534852.69, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_343"", ""fee"": 4210895.33, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_962"", ""fee"": 3464792.16, ""type"": ""Out""}], ""total_spend"": 2968863.49, ""total_income"": 4803147.1}",242511.01959259203,4 years,False,Experienced players,Young talents,5.25,"{""kit_sponsor"": ""Joma"", ""main_sponsor"": ""STB Bank"", ""value"": ""969981 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_3847"", ""twitter"": ""twitter.com/club_8138"", ""instagram"": ""instagram.com/club_9661""}"
C-156,2473,Domant FC,Angola,Segunda Divisao,Estadio 11 de Novembro,'4-1-3-2',Physical Power Play,1431065000.0,572426000.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_500"", ""fee"": 3558745.66, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_715"", ""fee"": 536130.63, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_684"", ""fee"": 4257700.53, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_487"", ""fee"": 3452503.73, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_993"", ""fee"": 445383.86, ""type"": ""Out""}], ""total_spend"": 1158699.62, ""total_income"": 2305630.26}",369462.76269079815,2 years,True,Experienced players,South American prospects,3.96,"{""kit_sponsor"": ""Puma"", ""main_sponsor"": ""Samsung"", ""value"": ""417144 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_6775"", ""twitter"": ""twitter.com/club_5712"", ""instagram"": ""instagram.com/club_2220""}"
C-157,2333,Dongo,Zimbabwe,Zimbabwe Premier Soccer League,National Sports Stadium,'4-4-2',Attacking Overload,15367860000.0,6147144000.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_7"", ""fee"": 1974728.92, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_887"", ""fee"": 3547654.9, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_151"", ""fee"": 861194.97, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_819"", ""fee"": 4420836.8, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_734"", ""fee"": 546017.02, ""type"": ""Out""}], ""total_spend"": 8980279.2, ""total_income"": 3267251.12}",798595.483845995,4 years,True,International players,Established professionals,6.76,"{""kit_sponsor"": ""Umbro"", ""main_sponsor"": ""Orange"", ""value"": ""616732 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_8783"", ""twitter"": ""twitter.com/club_7408"", ""instagram"": ""instagram.com/club_3205""}"
